% Model:              Untitled.mph
% Version:            COMSOL 5.5.0.359
% Date:               Oct 11 2022, 16:36
% Dimension:          3
% Nodes:              891
% Expressions:        1
% Description:        Electric potential
% Length unit:        nm
% x                       y                        z                        V (V)
-0.45                     0.6                      0.15                     -7.447943390267428E-12-1.0006069118253296E-12i
-0.45                     0.6                      -0.15                    3.1381818301452883E-11+1.2579858422564816E-12i
-0.75                     0.45                     0                        1.2809229275285412E-11+7.491493832975373E-13i
-0.45                     0.75                     0                        1.2100107472790525E-11-8.923306164524943E-14i
-0.45                     0.45                     0.3                      -3.1775337266290353E-11-2.1303998570355445E-12i
-0.45                     0.45                     -0.3                     5.480206987042875E-11+3.031491867155694E-12i
-0.6                      0.3                      0.3                      -3.217937060676241E-11-1.1835598040233822E-12i
-0.75                     0.3                      0.15                     -6.9918997663924446E-12+3.771396831879526E-14i
-0.45                     0.3                      0.45                     -6.057566512246804E-11-2.7774055462336433E-12i
-0.6                      0.3                      -0.3                     5.430050604154753E-11+3.4434160679407736E-12i
-0.75                     0.3                      -0.15                    3.216076526776657E-11+2.004469834742549E-12i
-0.45                     0.3                      -0.45                    8.239215143799894E-11+5.441650908089112E-12i
-0.3                      0.6                      0.3                      -3.129717770868713E-11-2.8796756081985796E-12i
-0.3                      0.75                     0.15                     -7.681884959474666E-12-1.4198249177573995E-12i
-0.3                      0.45                     0.45                     -6.027351421635915E-11-4.48516901757637E-12i
-0.3                      0.6                      -0.3                     5.5768774366105165E-11+2.522512404394955E-12i
-0.3                      0.75                     -0.15                    3.2025409458403977E-11+8.8637679897804E-13i
-0.3                      0.45                     -0.45                    8.437267087564903E-11+4.8022612088300986E-12i
-0.9                      0.3                      0                        1.4035369860893418E-11+9.256718887337507E-13i
-0.3                      0.9                      0                        1.2489698303138558E-11-3.5395903417378593E-13i
-0.3                      0.3                      0.6                      -9.596690658756741E-11-4.450718807381221E-12i
-0.3                      0.3                      -0.6                     1.1901521709578428E-10+7.897794094717855E-12i
-0.6                      0.15                     0.45                     -6.230280443375262E-11-1.7466070060332188E-12i
-0.75                     0.15                     0.3                      -3.216806213658167E-11-6.946324405126121E-13i
-0.45                     0.15                     0.6                      -9.623963075768558E-11-2.809937806885241E-12i
-0.9                      0.15                     0.15                     -5.791184442512699E-12+1.336687476105365E-13i
-0.3                      0.15                     0.75                     -1.425470804974937E-10-4.1115890068785275E-12i
-0.6                      0.15                     -0.45                    8.238564838152119E-11+5.808359709429948E-12i
-0.75                     0.15                     -0.3                     5.570290994582803E-11+3.678233782232247E-12i
-0.45                     0.15                     -0.6                     1.1765616549169884E-10+8.603908273989208E-12i
-0.9                      0.15                     -0.15                    3.399650051262065E-11+2.110369765549599E-12i
-0.3                      0.15                     -0.75                    1.632719282271393E-10+1.1326486442767681E-11i
-0.15                     0.6                      0.45                     -6.038982608014673E-11-5.0624721777521805E-12i
-0.15                     0.75                     0.3                      -3.1556211488424815E-11-3.095489057139545E-12i
-0.15                     0.45                     0.6                      -9.657704365452007E-11-6.2905353466403515E-12i
-0.15                     0.9                      0.15                     -7.528148309779848E-12-1.5643106695605144E-12i
-0.15                     0.3                      0.75                     -1.4281529023400886E-10-5.840724861052609E-12i
-0.15                     0.6                      -0.45                    8.620492013460756E-11+4.230625093171518E-12i
-0.15                     0.75                     -0.3                     5.761575369184488E-11+2.2272592929491746E-12i
-0.15                     0.45                     -0.6                     1.2118709072901628E-10+6.937793746917251E-12i
-0.15                     0.9                      -0.15                    3.348483626009842E-11+7.289767177409369E-13i
-0.15                     0.3                      -0.75                    1.6552254110767495E-10+1.0225785822193684E-11i
-1.05                     0.15                     0                        1.626820597958123E-11+7.535906053710844E-13i
-0.15                     1.05                     0                        1.3947324580035425E-11-3.8369328410925604E-13i
-0.15                     0.15                     0.9                      -2.0338714835236252E-10-5.781098187787699E-12i
-0.15                     0.15                     -0.9                     2.2366590253559189E-10+1.397999846568236E-11i
0.6                       -0.6                     0                        1.556089527652274E-11+1.7321534508989537E-12i
0.6                       -0.45                    0.15                     -3.875963892158821E-12+7.65862396445666E-13i
0.6                       -0.45                    -0.15                    3.479300760259895E-11+2.4025019866393176E-12i
0.45                      -0.6                     0.15                     -4.172702531199884E-12+1.051306200243304E-12i
0.45                      -0.6                     -0.15                    3.4823190858023136E-11+2.669079277348141E-12i
0.75                      -0.45                    0                        1.560880639551952E-11+1.5335894791006086E-12i
0.45                      -0.75                    0                        1.5547716755178353E-11+1.9513189738827682E-12i
0.45                      -0.45                    0.3                      -2.7230426630912415E-11+1.9849144291770822E-13i
0.45                      -0.45                    -0.3                     5.905577788484685E-11+3.71544340465781E-12i
0.6                       -0.3                     0.3                      -2.6888458626876903E-11-9.936862257792917E-14i
0.75                      -0.3                     0.15                     -4.029155346264092E-12+7.919111910851007E-13i
